kind,queue_rank,slug,name_ja,area_slug,prefecture,official_url,primary_review_or_ota_url,secondary_url,official_bath_or_product_fact,visible_review_pool_observation,verification_result,next_status,notes,source_urls
accommodation,1,arima-gekkoen-korokan,月光園 鴻朧館,arima,兵庫県,https://kouroukan.com/,https://www.feel-kobe.jp/facilities/0000000336/,,공식/관광 표면에서 유료 숙박 료칸 및 금천 노천탕 신호 확인,리뷰풀 수는 이번 샘플에서 미확정,official_identity_confirmed,needs_review_pool_count,공식 URL과 관광협회성 페이지가 일치. bath detail은 deep check 필요.,https://kouroukan.com/ ; https://www.feel-kobe.jp/facilities/0000000336/
accommodation,2,arima-hanamusubi,有馬温泉 御幸荘 花結び,arima,兵庫県,https://www.hanamusubi.co.jp/,https://www.jalan.net/yad349968/,https://travel.rakuten.co.jp/HOTEL/9576/9576.html,공식은 금천 숙박 료칸. Jalan 표면에서 금천/은천 2종과 노천풍로付き客室/貸切風呂 신호 확인,Jalan visible 114 reviews in search surface,official_and_review_surface_confirmed,ready_for_deep_review_pool_count,공식 URL/OTA 표면 모두 안정적. Google/Naver count는 별도.,https://www.hanamusubi.co.jp/ ; https://www.jalan.net/yad349968/ ; https://travel.rakuten.co.jp/HOTEL/9576/9576.html
accommodation,3,arima-hatago,有馬温泉 四季の彩 旅篭,arima,兵庫県,https://arima-hatago.com/,https://arima-hatago.com/access/,https://tabiiro.jp/yado/s/101734-kobe-arima-hatago/,공식에서 2023년 GRAND OPEN 및 숙박 시설 확인. 온천/객실탕 세부는 추가 확인 필요,리뷰풀 수는 이번 샘플에서 미확정,official_identity_confirmed,needs_bath_detail_and_review_pool_count,공식 접근 가능. bath fact는 공식 하위 페이지 확인 필요.,https://arima-hatago.com/ ; https://arima-hatago.com/access/ ; https://tabiiro.jp/yado/s/101734-kobe-arima-hatago/
accommodation,4,arima-kinzan,有馬温泉 欽山,arima,兵庫県,https://www.kinzan.co.jp/,https://travel.rakuten.co.jp/HOTEL/53390/53390.html,https://www.feel-kobe.jp/facilities/0000000330/,공식 제목에서 은천 노천풍로付き客室과 금천 대욕장 신호. 관광 페이지에서도 금천/은천 이용 신호 확인,리뷰풀 수는 이번 샘플에서 미확정,official_and_ota_surface_confirmed,needs_review_pool_count,고급 료칸 정체성은 안정. 플랫폼별 리뷰 수 추가 필요.,https://www.kinzan.co.jp/ ; https://travel.rakuten.co.jp/HOTEL/53390/53390.html ; https://www.feel-kobe.jp/facilities/0000000330/
accommodation,5,arima-kosenkaku,有馬温泉 元湯 古泉閣,arima,兵庫県,https://www.kosenkaku.com/,https://www.instagram.com/kosenkaku_official/,https://www.facebook.com/p/%E6%9C%89%E9%A6%AC%E6%B8%A9%E6%B3%89-%E5%85%83%E6%B9%AF-%E5%8F%A4%E6%B3%89%E9%96%A3-Motoyu-Kosenkaku-100063586446329/,공식 도메인 후보는 서버 초기 페이지. SNS/외부 표면에서 폐관 신호가 보여 현행 숙박 후보로 사용 위험,과거 리뷰는 존재하지만 현행 리뷰풀로 취급 금지,current_operation_problem,hold_needs_current_operation_verification,후보 마스터에서 바로 deep review로 보내면 안 됨. 폐관/운영종료 여부 우선 확인.,https://www.kosenkaku.com/ ; https://www.instagram.com/kosenkaku_official/ ; https://www.facebook.com/p/%E6%9C%89%E9%A6%AC%E6%B8%A9%E6%B3%89-%E5%85%83%E6%B9%AF-%E5%8F%A4%E6%B3%89%E9%96%A3-Motoyu-Kosenkaku-100063586446329/
accommodation,6,arima-maruyama,有馬温泉 竹取亭円山,arima,兵庫県,https://www.taketoritei.com/,https://www.jalan.net/yad327145/,https://travel.rakuten.co.jp/HOTEL/2093/2093.html,공식/OTA에서 온천付き客室과 8개貸切風呂·金泉/銀泉 신호 확인,리뷰풀 수는 이번 샘플에서 미확정,official_and_ota_surface_confirmed,ready_for_deep_review_pool_count,객실온천/대절탕 구분이 중요. 가족탕과 객실탕을 분리 태깅해야 함.,https://www.taketoritei.com/ ; https://www.jalan.net/yad327145/ ; https://travel.rakuten.co.jp/HOTEL/2093/2093.html
accommodation,7,arima-nakanobo,中の坊瑞苑,arima,兵庫県,https://www.zuien.jp/,https://travel.rakuten.co.jp/HOTEL/25288/25288.html,https://www.jalan.net/yad342576/,공식에서 금泉/銀泉 이용형태와 입浴のみ営業なし 명시. OTA에서 대욕장/露天風呂/サウナ 표면 확인,Rakuten visible 767 reviews; Jalan visible 888 reviews in search surfaces,official_and_review_surface_confirmed,ready_for_deep_review_pool_count,숙박자 전용 성격이 강함. 시설형으로 오분류하지 말 것.,https://www.zuien.jp/ ; https://travel.rakuten.co.jp/HOTEL/25288/25288.html ; https://www.jalan.net/yad342576/
accommodation,8,arima-okuno-hosomichi,天地の宿 奥の細道,arima,兵庫県,https://www.arima-okunohosomichi.com/,https://travel.rakuten.co.jp/HOTEL/67088/67088.html,https://oyutabi.biglobe.ne.jp/h40478/,공식에서 객실 테라스/露天風呂 조망 신호. 외부 표면에서 방별 금泉/자가원천 차이 주의 신호,review bodies/snippets visible on Rakuten and Oyutabi but count not locked,official_and_risk_signal_confirmed,needs_room_type_bath_detail_check,예약 혼동 가능성이 있어 객실별 탕 종류 확인 우선.,https://www.arima-okunohosomichi.com/ ; https://travel.rakuten.co.jp/HOTEL/67088/67088.html ; https://oyutabi.biglobe.ne.jp/h40478/
accommodation,9,arima-shisui,SPA TERRACE紫翠,arima,兵庫県,https://arima-shisui.com/,https://travel.rakuten.co.jp/HOTEL/164929/164929.html,https://www.feel-kobe.jp/facilities/0000003512/,공식에서 자가泉源 金泉/銀泉 및 여성욕장 아로마ミストサウナ 신호. 12세 미만 제한과 계단 안내 확인,리뷰풀 수는 이번 샘플에서 미확정,official_and_ota_surface_confirmed,needs_review_pool_count,시설형 스파가 아니라 숙박시설로 유지. 접근성 주의 정보 중요.,https://arima-shisui.com/ ; https://travel.rakuten.co.jp/HOTEL/164929/164929.html ; https://www.feel-kobe.jp/facilities/0000003512/
accommodation,10,kinosaki-kawaguchiya-riverside,川口屋城崎リバーサイドホテル,kinosaki,兵庫県,https://www.kawaguchiya.co.jp/,https://travel.rakuten.co.jp/HOTEL/5307/5307.html,https://resv.kinosaki-spa.gr.jp/kawagutiyariverside/,公式で貸切展望露天風呂を訴求。城崎温泉観光協会ページで温泉あり・家族貸切風呂あり・客室露天あり・露天風呂なしの施設情報を確認,review count not locked,official_and_association_surface_confirmed,needs_review_pool_count,通常の露天風呂なし/貸切展望露天/客室露天の区別が重要。,https://www.kawaguchiya.co.jp/ ; https://travel.rakuten.co.jp/HOTEL/5307/5307.html ; https://resv.kinosaki-spa.gr.jp/kawagutiyariverside/
accommodation,11,kinosaki-nishimuraya-honkan,西村屋本館,kinosaki,兵庫県,https://www.nishimuraya.ne.jp/honkan/,https://www.nishimuraya.ne.jp/honkan/rooms/,https://resv.kinosaki-spa.gr.jp/nishimurayahonkan/,公式で大浴場・露天風呂と露天風呂付客室を確認。観光協会ページでも3つの風呂を確認,review count not locked,official_and_bath_detail_confirmed,needs_review_pool_count,客室露天と大浴場露天を分けて深掘り対象。,https://www.nishimuraya.ne.jp/honkan/ ; https://www.nishimuraya.ne.jp/honkan/rooms/ ; https://resv.kinosaki-spa.gr.jp/nishimurayahonkan/
accommodation,12,kinosaki-nishimuraya-shogetsutei,西村屋ホテル招月庭,kinosaki,兵庫県,https://www.nishimuraya.ne.jp/shogetsu/,https://www.jalan.net/yad332274/,https://www.nishimuraya.ne.jp/shogetsu/spa/,公式で大浴場・露天風呂・サウナ・水風呂および露天風呂付客室を確認,Jalan visible 1113 reviews in search surface,official_and_review_surface_confirmed,ready_for_deep_review_pool_count,貸切露天/露天付客室/大浴場が複数ありエリア分離必須。,https://www.nishimuraya.ne.jp/shogetsu/ ; https://www.nishimuraya.ne.jp/shogetsu/spa/ ; https://www.jalan.net/yad332274/
accommodation,13,kinosaki-ryokufukaku,きのさきの宿 緑風閣,kinosaki,兵庫県,https://ryokufukaku.com/room/,https://www.jalan.net/yad342038/,https://resv.kinosaki-spa.gr.jp/ryokufukaku/,公式客室ページで露天風呂付客室を確認。一方観光協会ページでは客室露天なし表記があり情報差分あり,Jalan visible 1666 reviews in search surface,conflicting_bath_detail_surface,needs_official_room_type_recheck,公式客室ページと観光協会施設表の差分あり. 최신 객실 카테고리 기준 재확인 필요.,https://ryokufukaku.com/room/ ; https://www.jalan.net/yad342038/ ; https://resv.kinosaki-spa.gr.jp/ryokufukaku/
accommodation,14,gero-kawakamiya,下呂温泉 川上屋花水亭,gero,岐阜県,https://www.kawakamiyakasuitei.jp/,https://www.jalan.net/yad352260/room/,https://www.jalan.net/yad352260/,公式で現行宿泊施設確認。Jalan客室面で檜内風呂+御影石露天風呂付き客室を確認,review count not locked,official_and_ota_bath_surface_confirmed,needs_review_pool_count,客室露天は部屋タイプ限定。全室로 오해 금지.,https://www.kawakamiyakasuitei.jp/ ; https://www.jalan.net/yad352260/ ; https://www.jalan.net/yad352260/room/
accommodation,15,gero-miyako,下呂温泉 こころをなでる静寂 みやこ,gero,岐阜県,https://www.miyako21.co.jp/,https://www.jalan.net/yad349049/,https://www.gero-spa.or.jp/search/34.html,公式で露天風呂付き客室・庭園大浴場を確認。下呂旅館協同組合で露天風呂付客室13室/その他3室を確認,Jalan visible 1096 reviews in search surface,official_and_review_surface_confirmed,ready_for_deep_review_pool_count,露天付離れ/露天付スイート/標準和室を分리해야 함.,https://www.miyako21.co.jp/ ; https://www.jalan.net/yad349049/ ; https://www.gero-spa.or.jp/search/34.html
