kind,queue_rank,slug,name_ja,area_slug,prefecture,official_url,primary_review_or_ota_url,secondary_url,official_bath_or_product_fact,visible_review_pool_observation,verification_result,next_status,notes,source_urls
accommodation,221,kinugawa-wakatake-sasane,鬼怒川温泉 旅館 若竹の庄 別邸笹音,kinugawa,栃木県,https://sasane.jp/,https://travel.rakuten.co.jp/HOTEL/54977/review.html,https://www.ikyu.com/00000986/review/,"公式で若竹の庄の別邸、鬼怒川渓流向きの全室半露天風呂付き客室を確認","Rakuten/Ikkyu/Yahoo surfaces mention room half-open-air water volume and riverside sound; one Rakuten review flags public/open-air chlorine smell and room-bath black mold concern",official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_with_chlorine_cleanliness_check,"客室半露天、若竹の庄本館大浴場、塩素臭、黒カビ、渓流音/眺望を分ける。room bath and public bath sentiment may diverge",https://sasane.jp/ ; https://travel.rakuten.co.jp/HOTEL/54977/review.html ; https://www.ikyu.com/00000986/review/ ; https://travel.yahoo.co.jp/00000986/review/ ; https://www.agoda.com/ja-jp/bettei-sasane/hotel/nikko-jp.html
accommodation,222,nasu-hoshino-akari,ぬくもりに心なごむ湯宿 星のあかり,nasu,栃木県,https://www.nasu-hoshinoakari.jp/,https://travel.rakuten.co.jp/HOTEL/69317/review.html,https://travel.rakuten.co.jp/HOTEL/69317/69317.html,"公式/Rakutenで全室温泉露天風呂付き、客室露天4タイプ、にごり湯かけ流し大浴場を確認","Rakuten surface mentions repeated room open-air bathing, night view/star-view deck, food satisfaction, and occasional insects/ants in room",official_and_high_volume_ota_bath_surface_confirmed,ready_for_deep_review_with_insect_check,"全室温泉露天と大浴場にごり湯を分ける。自然環境由来の虫・客室清潔感ネガティブを季節別に確認",https://www.nasu-hoshinoakari.jp/ ; https://travel.rakuten.co.jp/HOTEL/69317/review.html ; https://travel.rakuten.co.jp/HOTEL/69317/69317.html ; https://www.jalan.net/yad397016/
accommodation,223,nasu-key-highland,THE KEY HIGHLAND NASU,nasu,栃木県,https://highland-nasu.the-key.jp/,https://www.ikyu.com/00002552/,https://travel.rakuten.co.jp/HOTEL/167342/167342.html,"公式/Rakutenで天然温泉、森のスパ、露天風呂、ロウリュサウナ、露天風呂付き客室を確認","Ikkyu/Relux/Jalan surfaces mention suite room open-air, good water temperature, family/all-inclusive satisfaction, but winter room-bath temperature concern appears",official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_with_resort_flow_split,"リゾート型。森のスパ/大浴場/サウナ/クアガーデン/客室露天/オールインクルーシブを分ける。温泉だけでなく滞在設計が強い",https://highland-nasu.the-key.jp/ ; https://highland-nasu.the-key.jp/rooms/suite-a/ ; https://travel.rakuten.co.jp/HOTEL/167342/167342.html ; https://www.ikyu.com/00002552/ ; https://rlx.jp/22818/review/ ; https://www.jalan.net/yad302392/kuchikomi/
accommodation,224,nasu-sanraku,那須温泉 山楽,nasu,栃木県,https://sanraku.kenhotels.com/nasu/,https://www.ikyu.com/00000097/review/,https://sanraku.kenhotels.com/nasu/stay/west_spa.html,"公式で毎分700Lの自家源泉、加温/循環/ろ過なしの源泉かけ流し大露天風呂、庭園露天風呂付き客室の源泉100%湯を確認","Ikkyu/JTB/Agoda surfaces mention smooth soft water, garden open-air atmosphere, public bath spaciousness and quiet premium ryokan stay",official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,"源泉かけ流し大露天風呂が強い老舗高級旅館。客室庭園露天、足湯、大浴場、自家源泉テクスチャーを分ける",https://sanraku.kenhotels.com/nasu/ ; https://sanraku.kenhotels.com/nasu/spa/ ; https://sanraku.kenhotels.com/nasu/stay/west_spa.html ; https://www.ikyu.com/00000097/review/ ; https://www.jtb.co.jp/kokunai-hotel/htl/3305019/review/
accommodation,225,katayamazu-morimoto,片山津温泉 湖畔の宿 森本,katayamazu,石川県,https://oyado-morimoto.com/,https://travel.rakuten.co.jp/HOTEL/5419/review.html,https://www.jalan.net/yad347449/kuchikomi/,"公式で柴山潟/白山眺望、天然温泉、絶景露天風呂、温泉岩風呂付客室を確認","Rakuten/Jalan/Relux surfaces mention lake/Hakusan view, room hot-spring rock bath, public/private/open-air bath satisfaction, and breakfast expectation gap in one Relux surface",official_and_multi_review_surface_confirmed,ready_for_deep_review_with_view_private_bath_split,"湖畔眺望型。大浴場、露天、貸切風呂、温泉岩風呂付客室、花火/湖ビューを分ける。食事評価が温泉評価を覆いやすい",https://oyado-morimoto.com/ ; https://travel.rakuten.co.jp/HOTEL/5419/review.html ; https://www.jalan.net/yad347449/kuchikomi/ ; https://rlx.jp/21868/review/ ; https://www.jtb.co.jp/kokunai-hotel/htl/5365016/review/
accommodation,226,yugawara-ashikari,懐石旅庵 阿しか里,yugawara,神奈川県,https://www.ashikari.com/,https://www.ikyu.com/00001221/review/,https://www.jalan.net/yad331750/,"公式/Jalanで全室源泉かけ流し露天風呂付き、源泉掛流し露天風呂付客室、湯河原の柔ら湯を確認","Ikkyu/Jalan/Rakudaclub surfaces mention soft water, room open-air satisfaction, elderly mobility/stairs and baby-friendly lodging signals",official_and_high_volume_multi_ota_bath_surface_confirmed,ready_for_deep_review_with_accessibility_check,"全室源泉かけ流し客室露天型。階段/足腰負担、赤ちゃん歓迎、客室露天サイズ、柔ら湯テクスチャーを分ける",https://www.ashikari.com/ ; https://www.ashikari.com/room/ ; https://www.ikyu.com/00001221/review/ ; https://www.jalan.net/yad331750/ ; https://www.rakudaclub.com/hotels/00028/
accommodation,227,yugawara-miwa,三輪 湯河原,yugawara,神奈川県,https://miwayugawara.jp/,https://www.ikyu.com/00002751/review/,https://www.ikyu.com/00002751/,"公式で17室すべてに掛け流し露天風呂を完備した大人向け温泉旅館を確認","Ikkyu/4travel surfaces mention large white room open-air, repeated bathing, heat retention, quiet design, food/bar service and anniversary use",official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,"現代デザイン小規模宿。全室掛け流し客室露天、森眺望、バー/記念日サービス、食事評価を分ける",https://miwayugawara.jp/ ; https://www.ikyu.com/00002751/review/ ; https://www.ikyu.com/00002751/ ; https://4travel.jp/travelogue/11813057
accommodation,228,yugawara-okuyugawara-yui,奥湯河原 結唯,yugawara,神奈川県,https://okuyugawara.jp/,https://www.ikyu.com/00001700/review/,https://travel.rakuten.co.jp/HOTEL/111181/review.html,"公式で奥湯河原の秘湯、客室露天風呂、本館客室プライベートサウナ、清流沿いの温泉体験を確認","Ikkyu/Rakuten surfaces mention room open-air by river, fireflies/stream sound, lukewarm indoor/open-air water, multi-level detached room access and privacy/eye-screen concern",official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_with_access_temperature_privacy_check,"離れ/本館で体験差が大きい。客室露天、内湯、サウナ、階段動線、ぬるめ温度、川音/蛍/目隠しを分ける",https://okuyugawara.jp/ ; https://www.ikyu.com/00001700/review/ ; https://travel.rakuten.co.jp/HOTEL/111181/review.html
accommodation,229,yugawara-tsubaki,海石榴 つばき,yugawara,神奈川県,https://www.tubaki.net/,https://travel.rakuten.co.jp/HOTEL/67086/67086.html,https://travel.rakuten.co.jp/HOTEL/67086/CUSTOM/GW67086110528121145.html,"公式/Rakutenで奥湯河原の高級料亭旅館、弱塩泉の柔らかい湯、大浴場、庭園眺望、専用露天風呂付き客室を確認","Official/Rakuten review surface includes room open-air and room meal privacy satisfaction; OTA surfaces emphasize soft water and old-ryokan hospitality",official_and_review_surface_confirmed,ready_for_deep_review_with_room_meal_privacy_split,"老舗高級料亭旅館。客室専用露天、大浴場弱塩泉、部屋食/プライバシー、老舗感と清掃を分ける",https://www.tubaki.net/ ; https://travel.rakuten.co.jp/HOTEL/67086/67086.html ; https://travel.rakuten.co.jp/HOTEL/67086/CUSTOM/GW67086110528121145.html ; https://oyutabi.biglobe.ne.jp/t3698/h16725/
accommodation,230,awara-beniya,あわら温泉 光風湯圃 べにや,awara,福井県,https://awara.co.jp/,https://www.ikyu.com/00000622/,https://travel.yahoo.co.jp/00000622/review/,"公式/Ikkyuで全17室、全室源泉かけ流し風呂、100%天然温泉、柔らかくきめ細やかな源泉掛け流しを確認","Ikkyu/Yahoo/blog surfaces mention all-room source-flow bath, slightly hot but soft water, rebuilt 2021 property, room meal and high-touch service",official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,"全室源泉かけ流し風呂の高級小宿。温度やや熱め、柔らかい湯、再建後の建築/客室設計、部屋食を分ける",https://awara.co.jp/ ; https://www.ikyu.com/00000622/ ; https://travel.yahoo.co.jp/00000622/review/ ; https://tokyodepachika.com/outside-tokyo/regional-inn/beniya/
