kind,queue_rank,slug,name_ja,area_slug,prefecture,official_url,primary_review_or_ota_url,secondary_url,official_bath_or_product_fact,visible_review_pool_observation,verification_result,next_status,notes,source_urls
accommodation,171,yunokawa-chikuba,Tabist 竹葉新葉亭,yunokawa-hakodate,北海道,http://www.chikuba-s.co.jp,https://travel.rakuten.co.jp/HOTEL/67479/67479.html,https://travel.yahoo.co.jp/00001333/review/,"Rakuten/Travelkoで湯の川温泉、全35室、大浴場・露天風呂を確認。公式URLはTravelko上で http://www.chikuba-s.co.jp として表示","Yahoo review surface shows 44 reviews and bath score 4.61; classic Japanese ryokan reputation is stronger than detailed room-bath evidence",official_or_operator_surface_and_review_surface_confirmed,needs_official_url_and_bath_detail_recheck,"公式サイト直アクセス/詳細浴場ページは再確認。客室露天候補としては弱く、大浴場・露天風呂中心の高級和風旅館として扱う",http://www.chikuba-s.co.jp ; https://travel.rakuten.co.jp/HOTEL/67479/67479.html ; https://travel.yahoo.co.jp/00001333/review/ ; https://www.tour.ne.jp/j_hotel/6945/
accommodation,172,yunokawa-heiseikan-shiosaitei,平成館 しおさい亭,yunokawa-hakodate,北海道,https://www.heiseikan-shiosaitei.jp/,https://travel.rakuten.co.jp/HOTEL/37513/review.html,https://travel.rakuten.co.jp/HOTEL/37469/review.html,"公式/Rakutenで湯の川温泉、海側客室露天風呂付プラン、別館花月の温泉露天風呂付オーシャンビュー客室を確認","Rakuten surfaces mention ocean-view room open-air baths but also small tub/price-value disappointment; location and buffet signals mixed",official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,"本館/別館花月を分ける。客室露天の広さ・海景色・価格期待ギャップを重点確認",https://www.heiseikan-shiosaitei.jp/ ; https://travel.rakuten.co.jp/HOTEL/37513/review.html ; https://travel.rakuten.co.jp/HOTEL/37513/37513.html ; https://travel.rakuten.co.jp/HOTEL/37469/review.html
accommodation,173,jozankei-suizantei,定山渓第一寶亭留 翠山亭,jozankei,北海道,https://www.jyozankei-daiichi.co.jp/suizantei/,https://travel.rakuten.co.jp/HOTEL/875/review.html,https://travel.rakuten.co.jp/HOTEL/875/875.html,"公式/Rakutenグループ面で大浴場・露天風呂・サウナ・全室温泉/自家源泉表面を確認","Rakuten shows 1,380+ review scale; visible reviews mention room bath wide/easy, public bath temperature good, lounge and facility comfort",official_and_high_volume_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,"全室温泉の主張と部屋タイプ別展望風呂/大浴場を分離。温泉よりラウンジ評価に埋もれやすい",https://www.jyozankei-daiichi.co.jp/suizantei/ ; https://travel.rakuten.co.jp/HOTEL/875/review.html ; https://travel.rakuten.co.jp/HOTEL/875/875.html ; https://travel.rakuten.co.jp/group/DH.html
accommodation,174,noboribetsu-bourou-noguchi,望楼NOGUCHI登別,noboribetsu,北海道,https://www.bourou.com/,https://www.ikyu.com/00001211/review/,https://www.ikyu.com/00001211/,"公式/一休で全室温泉展望風呂付スイート、白濁した登別温泉、大浴場/露天風呂を確認","Ikkyu shows 147 reviews; visible reviews mention in-room onsen bath large enough for adults, milky/toro-toro public bath, quiet smaller-luxury preference and some aging facilities",official_and_multi_review_surface_confirmed,ready_for_deep_review_pool_count,"全室温泉展望風呂付の強候補。大浴場の濁り湯/客室風呂の広さ/段差・経年感を分ける",https://www.bourou.com/ ; https://www.ikyu.com/00001211/review/ ; https://www.ikyu.com/00001211/
accommodation,175,ginzan-kosekiya,銀山温泉 古勢起屋別館,ginzan,山形県,https://www.kosekiya.jp/,https://travel.rakuten.co.jp/HOTEL/111235/review.html,https://travel.rakuten.co.jp/HOTEL/111235/111235_onsen.html,"公式/Rakutenで銀山温泉中心部、大正ロマン宿、源泉かけ流し、大浴場・天然温泉、含イオウナトリウム塩化物泉/硫酸温泉を確認","Rakuten shows 315 review marker and bath score 3.60; visible reviews mention bath cold/underwhelming and no toilet rooms, while location/historic atmosphere strong",official_and_high_volume_ota_bath_surface_confirmed,ready_for_deep_review_with_negative_bath_signal_check,"銀山の立地・雰囲気Tier1だが風呂満足は弱め/混在。温泉街価値と浴場評価を強く分離",https://www.kosekiya.jp/ ; https://travel.rakuten.co.jp/HOTEL/111235/review.html ; https://travel.rakuten.co.jp/HOTEL/111235/111235_onsen.html ; https://oyutabi.biglobe.ne.jp/h3539/
accommodation,176,tamatsukuri-konya,玉造温泉 曲水の庭 ホテル玉泉,tamatsukuri,島根県,https://www.hotel-gyokusen.co.jp/,https://travel.rakuten.co.jp/HOTEL/106267/review.html,https://travel.rakuten.co.jp/HOTEL/106267/106267.html,"公式/Rakutenで玉造温泉、大浴場「巌の湯」など大型浴場・庭園型温泉宿表面を確認","Rakuten review surface mentions water quality high, smooth skin, large bath/garden view; third-party recommends very large indoor/open-air capacity",official_and_high_volume_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,"玉造の大型大浴場候補。客室風呂ではなく大浴場・水質・庭園眺望を中心に見る",https://www.hotel-gyokusen.co.jp/ ; https://travel.rakuten.co.jp/HOTEL/106267/review.html ; https://travel.rakuten.co.jp/HOTEL/106267/106267.html ; https://oyutabi.biglobe.ne.jp/h42213/
accommodation,177,echigo-yuzawa-hatago-isen,越後湯澤 HATAGO井仙,echigo-yuzawa,新潟県,https://hatago-isen.jp/,https://travel.rakuten.co.jp/HOTEL/1460/review.html,https://travel.rakuten.co.jp/HOTEL/1460/1460.html,"公式/Rakutenで越後湯沢駅前旅籠、最上階温泉、純度100%天然温泉を源泉そのままかけ流しで使用、谷川連峰眺望を確認","Rakuten visible reviews mention bath not large but uncrowded, overnight access, weak alkaline low-tonicity water, station-front convenience",official_and_high_volume_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,"駅前小規模温泉宿。大浴場の広さ不足と混雑しにくさ、夜通し入浴、源泉100%主張を分ける",https://hatago-isen.jp/ ; https://travel.rakuten.co.jp/HOTEL/1460/review.html ; https://travel.rakuten.co.jp/HOTEL/1460/1460.html
accommodation,178,wakura-niji-to-umi,和倉温泉 虹と海,wakura,石川県,https://www.nijitoumi.jp/,https://www.kagaya.co.jp/sp/information/detail.php?id=814,https://onsen.nifty.com/notohantou-onsen/onsen001958/kuchikomi/,"公式で令和6年能登半島地震により休業中、加賀屋グループ発表で虹と海は2026年度下期営業再開予定を確認","Nifty has only legacy reviews through 2023 and marks facility as closed/休業中; old reviews mention ocean-view indoor bath and small open-air bath",official_currently_closed_reopening_plan_confirmed,hold_until_reopening_then_reverify,"現行宿泊候補としては保留。再開後は場所/客室数/浴場構成が変わる可能性がある",https://www.nijitoumi.jp/ ; https://www.kagaya.co.jp/sp/information/detail.php?id=814 ; https://onsen.nifty.com/notohantou-onsen/onsen001958/kuchikomi/
accommodation,179,misasa-saiki-bekkan,三朝温泉 斉木別館,misasa,鳥取県,https://saikibekkan.ooedoonsen.jp/,https://travel.rakuten.co.jp/HOTEL/4871/review.html,https://travel.rakuten.co.jp/HOTEL/4871/4871_onsen.html,"公式/Rakutenで大江戸温泉物語Premium斉木別館、高濃度ラジウム三朝温泉、大浴場・露天風呂・サウナ・水風呂・岩盤浴を確認","Rakuten/JTB/Jalan surfaces mention radium bath, large garden bath, sauna/ganbanyoku, family value; some sources warn room open-air bath may be non-onsen/white water depending on room",official_and_high_volume_ota_bath_surface_confirmed,needs_room_bath_onsen_status_check,"大浴場ラジウム温泉は有効。客室露天を温泉として扱う前に部屋タイプ別の温泉/白湯を確認",https://saikibekkan.ooedoonsen.jp/ ; https://travel.rakuten.co.jp/HOTEL/4871/review.html ; https://travel.rakuten.co.jp/HOTEL/4871/4871_onsen.html ; https://www.jalan.net/yad345166/kuchikomi/
accommodation,180,toba-kisara,季さら,toba,三重県,https://www.toba-kisara.com/kisara/,https://travel.rakuten.co.jp/HOTEL/108775/review.html,https://www.ikyu.com/00001863/,"公式/Rakutenで鳥羽湾近く、全室温泉露天風呂付き離れ13棟、内湯と露天風呂付き客室表面を確認","Rakuten/Ikkyu/Yahoo surfaces mention fully private room indoor+open-air onsen, 24h temperature-adjustable bath, maternity/child-friendly private stay, some room age/smell notes",official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,"客室内湯+露天の完全プライベート型。大浴場ではなく家族/妊婦/子連れ需要と部屋食を分ける",https://www.toba-kisara.com/kisara/ ; https://travel.rakuten.co.jp/HOTEL/108775/review.html ; https://travel.rakuten.co.jp/HOTEL/108775/108775.html ; https://www.ikyu.com/00001863/ ; https://travel.yahoo.co.jp/00001863/review/
