kind,queue_rank,slug,name_ja,area_slug,prefecture,official_url,primary_review_or_ota_url,secondary_url,official_bath_or_product_fact,visible_review_pool_observation,verification_result,next_status,notes,source_urls
accommodation,161,kirishima-aubegio-kanko,霧島観光ホテル,kirishima,鹿児島県,https://www.kirikan.jp/,https://travel.rakuten.co.jp/HOTEL/16708/review.html,https://travel.rakuten.co.jp/HOTEL/16708/16708.html,"公式/楽天で霧島温泉郷の大型宿、展望大浴場、露天風呂付客室、リニューアル客室表面を確認","Rakuten visible reviews mention room open-air bath useful for elderly guests, wide public baths, Sakurajima/view value and renovated-room satisfaction",official_and_high_volume_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,"大型リニューアル宿。展望大浴場/露天風呂付客室/高齢者動線/桜島眺望を分ける",https://www.kirikan.jp/ ; https://travel.rakuten.co.jp/HOTEL/16708/review.html ; https://travel.rakuten.co.jp/HOTEL/16708/16708.html
accommodation,162,kirishima-gajoen,忘れの里 雅叙苑,kirishima,鹿児島県,https://gajoen.jp/,https://www.ikyu.com/00002554/review/,https://travel.yahoo.co.jp/00002554/review/,"公式/一休で古民家離れ型高級宿、客室内温泉風呂・お風呂リビング、源泉かけ流し表面を確認","Ikkyu/Yahoo surfaces mention in-room onsen bath, large bath-living style tubs, strong rustic luxury/nature/food signals; review count is smaller but text quality is high",official_and_multi_review_surface_confirmed,ready_for_deep_review_pool_count,"少数高単価の客室温泉候補。客室風呂中心で大浴場型ではない。食/原風景評価と浴槽評価を分ける",https://gajoen.jp/ ; https://www.ikyu.com/00002554/review/ ; https://www.ikyu.com/00002554/ ; https://travel.yahoo.co.jp/00002554/review/
accommodation,163,kirishima-hotel,霧島ホテル,kirishima,鹿児島県,https://www.kirishima-hotel.jp/,https://travel.rakuten.co.jp/HOTEL/38553/review.html,https://travel.rakuten.co.jp/HOTEL/38553/38553.html,"公式/楽天で硫黄谷庭園大浴場、多数源泉、掛け流し式天然温泉、多彩な泉質と湯量豊富な自噴泉を確認","Rakuten review surface strongly mentions huge bath, bath satisfaction, onsen-marathon style stay; national bath-ranking exposure exists",official_and_high_volume_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,"霧島の名物大浴場型。客室風呂ではなく硫黄谷庭園大浴場/多源泉/大規模湯巡りを中心に見る",https://www.kirishima-hotel.jp/ ; https://travel.rakuten.co.jp/HOTEL/38553/review.html ; https://travel.rakuten.co.jp/HOTEL/38553/38553.html ; https://travel.rakuten.co.jp/HOTEL/38553/CUSTOM/GW38553160922185648.html
accommodation,164,kirishima-lavista,ラビスタ霧島ヒルズ,kirishima,鹿児島県,https://dormy-hotels.com/resort/hotels/la_kirishima/,https://travel.rakuten.co.jp/HOTEL/168482/review.html,https://travel.rakuten.co.jp/HOTEL/168482/168482.html,"公式で錦江湾と桜島を望む全室天然温泉露天風呂付き、館内大浴場・貸切風呂・岩盤浴/寝湯表面を確認","Rakuten review surface mentions all-room open-air, rock bed/lying bath, pet-room and resort stay; third-party pages cite 1,400+ review scale",official_and_high_volume_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,"全室天然温泉露天風呂付きの高ボリューム候補。共立リゾート型サービス/眺望/館内浴場を分ける",https://dormy-hotels.com/resort/hotels/la_kirishima/ ; https://travel.rakuten.co.jp/HOTEL/168482/review.html ; https://travel.rakuten.co.jp/HOTEL/168482/168482.html
accommodation,165,kirishima-myoken-ishiharaso,妙見石原荘,kirishima,鹿児島県,https://www.m-ishiharaso.com/,https://www.ikyu.com/00000305/review/,https://www.ikyu.com/00000305/,"公式/一休で天降川渓谷沿い、源泉かけ流し、源泉かけ流し露天風呂付客室、多彩な部屋タイプを確認","Ikkyu/Yahoo/blog surfaces mention source-flow onsen, room open-air, blue-white/smooth water, riverside open-air, repeat stay; review volume moderate but high-value",official_and_multi_review_surface_confirmed,ready_for_deep_review_pool_count,"妙見の高級源泉かけ流し候補。渓流露天/客室露天/貸切風呂/水質を重点確認",https://www.m-ishiharaso.com/ ; https://www.ikyu.com/00000305/review/ ; https://www.ikyu.com/00000305/ ; https://oyutabi.biglobe.ne.jp/h47048/
accommodation,166,kirishima-ryokojin-sanso,旅行人山荘,kirishima,鹿児島県,https://ryokojin.com/,https://travel.rakuten.co.jp/HOTEL/25134/review.html,https://www.ikyu.com/00030671/review/,"公式/楽天で5万坪の森、桜島眺望露天、大浴場、4つの貸切露天風呂、宿泊者貸切45分無料/日帰り貸切50分表面を確認","Rakuten/Ikkyu surfaces mention two spring qualities, excellent water, private open-air baths, Sakurajima/star views, older but clean facility",official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,"貸切露天が強い。予約ルール/無料枠/日帰り貸切/単純泉と硫黄泉/桜島眺望を分ける",https://ryokojin.com/ ; https://ryokojin.com/about-spa/day-trip-plan ; https://travel.rakuten.co.jp/HOTEL/25134/review.html ; https://travel.rakuten.co.jp/HOTEL/25134/25134.html ; https://www.ikyu.com/00030671/review/
accommodation,167,kirishima-tenku-no-mori,天空の森,kirishima,鹿児島県,https://tenku-jp.com/,https://www.tripadvisor.jp/ShowUserReviews-g1022935-d2391004-r596240808-Tenku_no_Mori-Kirishima_Kagoshima_Prefecture_Kyushu.html,https://rlx.jp/24002/,"公式で広大な山に点在する5棟のヴィラ、大自然の絶景を望む露天風呂を確認","Tripadvisor/Relux/blog surfaces mention vast private villa, large outdoor bath, strong nature immersion, but price-value conflict and non-bath luxury expectations are important",official_and_multi_review_surface_confirmed,ready_for_deep_review_pool_count,"超高額ヴィラ型。温泉宿レビューというより露天風呂付き自然リゾート。価格期待値と露天体験を分ける",https://tenku-jp.com/ ; https://www.tripadvisor.jp/ShowUserReviews-g1022935-d2391004-r596240808-Tenku_no_Mori-Kirishima_Kagoshima_Prefecture_Kyushu.html ; https://rlx.jp/24002/ ; https://www.kashikiri-onsen.com/kyusyu/kagoshima/minamikirishima/tenkunomori_e.html
accommodation,168,kirishima-yuyuan,霧島温泉郷 鳥遊ぶ森の宿 ふたり静,kirishima,鹿児島県,https://futarishizuka.jp/,https://travel.rakuten.co.jp/HOTEL/51737/review.html,https://www.tabier.com/review/%E9%9C%A7%E5%B3%B6%E6%B8%A9%E6%B3%89%E9%83%B7%E3%80%80%E3%81%B5%E3%81%9F%E3%82%8A%E9%9D%99%E3%80%80%E5%8B%95%E7%94%BB%E3%83%AC%E3%83%9D/,"公式で全5室・全客室離れ、全室内湯と露天風呂付き、天然温泉掛け流し、部屋によりサウナ/岩盤浴、小学生以下不可を確認","Rakuten/blog surfaces mention garden private open-air, all-room bath luxury, quiet adult stay, room open-air view/access minor issues",official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,"全室離れ客室内湯+露天。大浴場候補ではなくプライベート客室温泉型。年齢制限も要記録",https://futarishizuka.jp/ ; https://travel.rakuten.co.jp/HOTEL/51737/review.html ; https://travel.rakuten.co.jp/HOTEL/51737/51737.html ; https://www.tabier.com/review/%E9%9C%A7%E5%B3%B6%E6%B8%A9%E6%B3%89%E9%83%B7%E3%80%80%E3%81%B5%E3%81%9F%E3%82%8A%E9%9D%99%E3%80%80%E5%8B%95%E7%94%BB%E3%83%AC%E3%83%9D/
accommodation,169,jozankei-grand-blissen,グランドブリッセンホテル定山渓,jozankei,北海道,https://www.grandblissen.jp/,https://travel.rakuten.co.jp/HOTEL/182458/review.html,https://www.jalan.net/yad372594/kuchikomi/,"公式で客室の温泉展望風呂、眺望の広い温泉、大浴場/露天風呂表面を確認","Rakuten/Jalan surfaces mention room onsen, view from room bath, large window, relaxation; review count still modest but bath-room value is explicit",official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,"定山渓の客室温泉展望風呂候補。全室か多数かの部屋タイプ確認と大浴場/客室風呂分離が必要",https://www.grandblissen.jp/ ; https://travel.rakuten.co.jp/HOTEL/182458/review.html ; https://travel.rakuten.co.jp/HOTEL/182458/182458.html ; https://www.jalan.net/yad372594/kuchikomi/
accommodation,170,noboribetsu-mahoroba,ホテルまほろば,noboribetsu,北海道,https://h-mahoroba.jp/,https://travel.rakuten.co.jp/HOTEL/12568/review.html,https://travel.rakuten.co.jp/HOTEL/12568/12568_onsen.html,"公式/楽天で日本最大級露天風呂、31種の湯殿、単純硫黄泉・硫黄泉・ナトリウム/カルシウム塩化物泉など複数泉質を確認","Rakuten shows 2,067 review marker and visible reviews strongly mention large bath, many bath types, Noboribetsu onsen feeling; 4travel also highlights 4泉質/31 baths",official_and_high_volume_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,"宿泊施設だが温泉施設級の大浴場候補。31湯/複数泉質/家族・大型ホテル混雑/源泉露天客室を分ける",https://h-mahoroba.jp/ ; https://travel.rakuten.co.jp/HOTEL/12568/review.html ; https://travel.rakuten.co.jp/HOTEL/12568/12568_onsen.html ; https://4travel.jp/dm_hotel-10040712
