kind,queue_rank,slug,name_ja,area_slug,prefecture,official_url,primary_review_or_ota_url,secondary_url,official_bath_or_product_fact,visible_review_pool_observation,verification_result,next_status,notes,source_urls
accommodation,81,kusatsu-boun,草津温泉 望雲,kusatsu,群馬県,https://www.hotelboun.com/,https://travel.rakuten.co.jp/HOTEL/4904/review.html,https://www.jalan.net/yad316594/kuchikomi/,公式で西の河原源泉・万代源泉の2源泉、3つの大浴場と3つの露天風呂を確認,Rakuten review surface shows 823 marker; Jalan review surface exists,official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,草津らしい源泉違いの浴場比較が強い候補。浴場別に湯畑系ではない点も整理,https://www.hotelboun.com/ ; https://travel.rakuten.co.jp/HOTEL/4904/review.html ; https://www.jalan.net/yad316594/kuchikomi/
accommodation,82,kusatsu-hotel-ichii,草津温泉 ホテル一井,kusatsu,群馬県,https://www.hotel-ichii.co.jp/,https://travel.rakuten.co.jp/HOTEL/39705/review.html,https://www.jalan.net/yad332252/,公式で大浴場は湯畑前白旗源泉、露天風呂は白根山万代鉱源泉、源泉かけ流しを確認,Rakuten/Jalan review surfaces exist; high-volume legacy hotel candidate,official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,湯畑前立地と2源泉の浴場差が主要価値。次行 kusatsu-ichii と同一宿のため統合 기준점,https://www.hotel-ichii.co.jp/ ; https://travel.rakuten.co.jp/HOTEL/39705/review.html ; https://www.jalan.net/yad332252/
accommodation,83,kusatsu-ichii,草津温泉 ホテル一井,kusatsu,群馬県,https://www.hotel-ichii.co.jp/,https://travel.rakuten.co.jp/HOTEL/39705/review.html,https://www.jalan.net/yad332252/,公式情報は rank 82 の草津温泉 ホテル一井と同一,Same Rakuten/Jalan surfaces as kusatsu-hotel-ichii,semantic_duplicate_confirmed,merge_with_kusatsu-hotel-ichii,日本語名・公式URL・OTA面が同一。masterでは rank 82 に統合し、このslugは削除/alias化推奨,https://www.hotel-ichii.co.jp/ ; https://travel.rakuten.co.jp/HOTEL/39705/review.html ; https://www.jalan.net/yad332252/
accommodation,84,kusatsu-konoha,お宿 木の葉,kusatsu,群馬県,https://dormy-hotels.com/resort/hotels/konoha/,https://travel.rakuten.co.jp/HOTEL/108128/review.html,https://www.ikyu.com/00030551/review/,公式で湯宿 季の庭と共用の23種湯処、草津名湯・わたの湯系の湯めぐり体験を確認,Rakuten review surface shows 235 marker; Ikkyu/Expedia surfaces exist,official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,同敷地共用浴場型。木の葉単体レビューと季の庭共用浴場レビューの混線に注意,https://dormy-hotels.com/resort/hotels/konoha/ ; https://travel.rakuten.co.jp/HOTEL/108128/review.html ; https://www.ikyu.com/00030551/review/
accommodation,85,kusatsu-naraya,草津温泉 奈良屋,kusatsu,群馬県,https://www.kusatsu-naraya.co.jp/,https://travel.rakuten.co.jp/HOTEL/70807/review.html,https://www.jalan.net/yad362465/kuchikomi/,公式で草津老舗旅館の温泉浴場を確認。詳細浴場別情報は深掘り対象,Rakuten review surface shows 944 marker; Jalan review surface exists,official_and_multi_ota_bath_surface_confirmed,needs_official_bath_detail_check,草津老舗・高レビュー量候補。白旗/湯守/貸切など浴場別公式 detail を次回固定,https://www.kusatsu-naraya.co.jp/ ; https://travel.rakuten.co.jp/HOTEL/70807/review.html ; https://www.jalan.net/yad362465/kuchikomi/
accommodation,86,atami-kamenoi,亀の井ホテル 熱海,atami,静岡県,https://kamenoi-hotels.com/atami/,https://travel.rakuten.co.jp/HOTEL/84856/review.html,https://www.jalan.net/yad343766/kuchikomi/,公式で熱海温泉ホテルとして温泉大浴場系を確認。客室/別館差は追加確認対象,Jalan review surface shows 200 reviews; Rakuten/Agoda surfaces exist,official_and_multi_ota_bath_surface_confirmed,needs_bath_detail_and_review_pool_count,ファミリー大型宿候補。熱海本館/別館や客室風呂有無の混同に注意,https://kamenoi-hotels.com/atami/ ; https://travel.rakuten.co.jp/HOTEL/84856/review.html ; https://www.jalan.net/yad343766/kuchikomi/ ; https://www.agoda.com/ja-jp/kanponoyado-atami-honkan-h31187197/hotel/atami-jp.html
accommodation,87,atami-korakuen,熱海後楽園ホテル,atami,静岡県,https://www.atamikorakuen.co.jp/,https://www.jalan.net/kankou/spt_guide000000227364/kuchikomi/,https://www.atamibayresort.com/fuua/,公式系でATAMI BAY RESORT内のホテル/日帰り温浴 Fuua を確認。ホテル浴場詳細は補強対象,Fuua Jalan review surface exists; hotel review pool needs separate lock,official_resort_surface_confirmed_partial,needs_hotel_vs_fuua_split_check,宿泊ホテルと日帰り温浴施設Fuuaを分ける必要あり。施設データとの重複にも注意,https://www.atamikorakuen.co.jp/ ; https://www.atamibayresort.com/fuua/ ; https://www.jalan.net/kankou/spt_guide000000227364/kuchikomi/
accommodation,88,atami-new-akao,ホテルニューアカオ,atami,静岡県,https://hotel-new-akao.com/,https://travel.rakuten.co.jp/HOTEL/5417/review.html,https://www.jalan.net/yad333583/kuchikomi/,公式で海景色を売りにする大型温泉ホテルとして確認,Rakuten review surface shows 2.1k marker; Jalan has recent 2026 reviews,official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,大型・高レビュー量。海一望大浴場/露天/混雑/館内動線を分けて収集,https://hotel-new-akao.com/ ; https://travel.rakuten.co.jp/HOTEL/5417/review.html ; https://www.jalan.net/yad333583/kuchikomi/
accommodation,89,ito-anda-resort,ホテル＆スパ アンダリゾート伊豆高原,ito-izukogen,静岡県,https://www.andaresort.jp/,https://travel.rakuten.co.jp/HOTEL/20532/review.html,https://www.jalan.net/yad331038/kuchikomi/,公式で12の風呂、貸切露天風呂、オールインクルーシブ型温泉リゾートを確認,Rakuten/Jalan review surfaces exist,official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,貸切風呂・家族/カップル利用・遊び要素が主要価値。温泉そのものの強さとは分ける,https://www.andaresort.jp/ ; https://travel.rakuten.co.jp/HOTEL/20532/review.html ; https://www.jalan.net/yad331038/kuchikomi/
accommodation,90,ito-juraku,伊東ホテルジュラク,ito,静岡県,https://www.hotel-juraku.co.jp/ito/,https://travel.rakuten.co.jp/HOTEL/5509/review.html,https://www.jalan.net/yad324789/kuchikomi/,公式で7本の源泉を持つ美肌の湯系温泉ホテルとして確認,Rakuten review surface shows 972 marker; Yahoo/Jalan surfaces exist,official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,源泉数訴求と大浴場/露天/部屋風呂有無を分離。大型ホテル型の混雑も確認,https://www.hotel-juraku.co.jp/ito/ ; https://travel.rakuten.co.jp/HOTEL/5509/review.html ; https://www.jalan.net/yad324789/kuchikomi/ ; https://travel.yahoo.co.jp/00030792/review/
