kind,queue_rank,slug,name_ja,area_slug,prefecture,official_url,primary_review_or_ota_url,secondary_url,official_bath_or_product_fact,visible_review_pool_observation,verification_result,next_status,notes,source_urls
accommodation,1,arima-gekkoen-korokan,月光園 鴻朧館,arima,兵庫県,https://kouroukan.com/,https://www.feel-kobe.jp/facilities/0000000336/,,공식/관광 표면에서 유료 숙박 료칸 및 금천 노천탕 신호 확인,리뷰풀 수는 이번 샘플에서 미확정,official_identity_confirmed,needs_review_pool_count,"공식 URL과 관광협회성 페이지가 일치. bath detail은 deep check 필요.",https://kouroukan.com/ ; https://www.feel-kobe.jp/facilities/0000000336/
accommodation,2,arima-hanamusubi,有馬温泉 御幸荘 花結び,arima,兵庫県,https://www.hanamusubi.co.jp/,https://www.jalan.net/yad349968/,https://travel.rakuten.co.jp/HOTEL/9576/9576.html,공식은 금천 숙박 료칸. Jalan 표면에서 금천/은천 2종과 노천풍로付き客室/貸切風呂 신호 확인,Jalan visible 114 reviews in search surface,official_and_review_surface_confirmed,ready_for_deep_review_pool_count,"공식 URL/OTA 표면 모두 안정적. Google/Naver count는 별도.",https://www.hanamusubi.co.jp/ ; https://www.jalan.net/yad349968/ ; https://travel.rakuten.co.jp/HOTEL/9576/9576.html
accommodation,3,arima-hatago,有馬温泉 四季の彩 旅篭,arima,兵庫県,https://arima-hatago.com/,https://arima-hatago.com/access/,https://tabiiro.jp/yado/s/101734-kobe-arima-hatago/,공식에서 2023년 GRAND OPEN 및 숙박 시설 확인. 온천/객실탕 세부는 추가 확인 필요,리뷰풀 수는 이번 샘플에서 미확정,official_identity_confirmed,needs_bath_detail_and_review_pool_count,"공식 접근 가능. bath fact는 공식 하위 페이지 확인 필요.",https://arima-hatago.com/ ; https://arima-hatago.com/access/ ; https://tabiiro.jp/yado/s/101734-kobe-arima-hatago/
accommodation,4,arima-kinzan,有馬温泉 欽山,arima,兵庫県,https://www.kinzan.co.jp/,https://travel.rakuten.co.jp/HOTEL/53390/53390.html,https://www.feel-kobe.jp/facilities/0000000330/,공식 제목에서 은천 노천풍로付き客室과 금천 대욕장 신호. 관광 페이지에서도 금천/은천 이용 신호 확인,리뷰풀 수는 이번 샘플에서 미확정,official_and_ota_surface_confirmed,needs_review_pool_count,"고급 료칸 정체성은 안정. 플랫폼별 리뷰 수 추가 필요.",https://www.kinzan.co.jp/ ; https://travel.rakuten.co.jp/HOTEL/53390/53390.html ; https://www.feel-kobe.jp/facilities/0000000330/
accommodation,5,arima-kosenkaku,有馬温泉 元湯 古泉閣,arima,兵庫県,https://www.kosenkaku.com/,https://www.instagram.com/kosenkaku_official/,https://www.facebook.com/p/%E6%9C%89%E9%A6%AC%E6%B8%A9%E6%B3%89-%E5%85%83%E6%B9%AF-%E5%8F%A4%E6%B3%89%E9%96%A3-Motoyu-Kosenkaku-100063586446329/,공식 도메인 후보는 서버 초기 페이지. SNS/외부 표면에서 폐관 신호가 보여 현행 숙박 후보로 사용 위험,과거 리뷰는 존재하지만 현행 리뷰풀로 취급 금지,current_operation_problem,hold_needs_current_operation_verification,"후보 마스터에서 바로 deep review로 보내면 안 됨. 폐관/운영종료 여부 우선 확인.",https://www.kosenkaku.com/ ; https://www.instagram.com/kosenkaku_official/ ; https://www.facebook.com/p/%E6%9C%89%E9%A6%AC%E6%B8%A9%E6%B3%89-%E5%85%83%E6%B9%AF-%E5%8F%A4%E6%B3%89%E9%96%A3-Motoyu-Kosenkaku-100063586446329/
accommodation,6,arima-maruyama,有馬温泉 竹取亭円山,arima,兵庫県,https://www.taketoritei.com/,https://www.jalan.net/yad327145/,https://travel.rakuten.co.jp/HOTEL/2093/2093.html,공식/OTA에서 온천付き客室과 8개貸切風呂·金泉/銀泉 신호 확인,리뷰풀 수는 이번 샘플에서 미확정,official_and_ota_surface_confirmed,ready_for_deep_review_pool_count,"객실온천/대절탕 구분이 중요. 가족탕과 객실탕을 분리 태깅해야 함.",https://www.taketoritei.com/ ; https://www.jalan.net/yad327145/ ; https://travel.rakuten.co.jp/HOTEL/2093/2093.html
accommodation,7,arima-nakanobo,中の坊瑞苑,arima,兵庫県,https://www.zuien.jp/,https://travel.rakuten.co.jp/HOTEL/25288/25288.html,https://www.jalan.net/yad342576/,공식에서 금泉/銀泉 이용형태와 입浴のみ営業なし 명시. OTA에서 대욕장/露天風呂/サウナ 표면 확인,Rakuten visible 767 reviews; Jalan visible 888 reviews in search surfaces,official_and_review_surface_confirmed,ready_for_deep_review_pool_count,"숙박자 전용 성격이 강함. 시설형으로 오분류하지 말 것.",https://www.zuien.jp/ ; https://travel.rakuten.co.jp/HOTEL/25288/25288.html ; https://www.jalan.net/yad342576/
accommodation,8,arima-okuno-hosomichi,天地の宿 奥の細道,arima,兵庫県,https://www.arima-okunohosomichi.com/,https://travel.rakuten.co.jp/HOTEL/67088/67088.html,https://oyutabi.biglobe.ne.jp/h40478/,공식에서 객실 테라스/露天風呂 조망 신호. 외부 표면에서 방별 금泉/자가원천 차이 주의 신호,review bodies/snippets visible on Rakuten and Oyutabi but count not locked,official_and_risk_signal_confirmed,needs_room_type_bath_detail_check,"예약 혼동 가능성이 있어 객실별 탕 종류 확인 우선.",https://www.arima-okunohosomichi.com/ ; https://travel.rakuten.co.jp/HOTEL/67088/67088.html ; https://oyutabi.biglobe.ne.jp/h40478/
accommodation,9,arima-shisui,SPA TERRACE紫翠,arima,兵庫県,https://arima-shisui.com/,https://travel.rakuten.co.jp/HOTEL/164929/164929.html,https://www.feel-kobe.jp/facilities/0000003512/,공식에서 자가泉源 金泉/銀泉 및 여성욕장 아로마ミストサウナ 신호. 12세 미만 제한과 계단 안내 확인,리뷰풀 수는 이번 샘플에서 미확정,official_and_ota_surface_confirmed,needs_review_pool_count,"시설형 스파가 아니라 숙박시설로 유지. 접근성 주의 정보 중요.",https://arima-shisui.com/ ; https://travel.rakuten.co.jp/HOTEL/164929/164929.html ; https://www.feel-kobe.jp/facilities/0000003512/
facility,1,arima-kin-no-yu,有馬本温泉 金の湯,arima,兵庫県,https://arimaspa-kingin.jp/,https://www.feel-kobe.jp/facilities/0000000063/,https://onsen.nifty.com/arimaonsen-onsen/onsen005630/,공식/관광 표면에서 금泉 외탕 및 무료 족욕 병설 신호 확인,Nifty review surface exists but count not locked,official_and_review_surface_confirmed,ready_for_facility_review_pool_count,"아리마 시설형 핵심 후보. 혼잡/대기/온도/관광객 기대차 확인 필요.",https://arimaspa-kingin.jp/ ; https://www.feel-kobe.jp/facilities/0000000063/ ; https://onsen.nifty.com/arimaonsen-onsen/onsen005630/
facility,2,arima-suzurannoyu,有馬街道温泉すずらんの湯,arima,兵庫県,https://suzurannoyu.jp/,https://onsen.nifty.com/arimaonsen-onsen/onsen006827/,https://page.line.me/317bckhc,공식에서 신戸最大級露天風呂와 日帰り温泉 정체성 확인,Nifty review surface exists but count not locked,official_and_review_surface_confirmed,ready_for_facility_review_pool_count,"대형 당일온천형. 가격/혼잡/암반욕/요모기찜 등 상품 분리 필요.",https://suzurannoyu.jp/ ; https://onsen.nifty.com/arimaonsen-onsen/onsen006827/ ; https://page.line.me/317bckhc
facility,3,arima-taikounoyu,有馬温泉 太閤の湯,arima,兵庫県,https://www.taikounoyu.com/,https://onsen.nifty.com/arimaonsen-onsen/onsen003229/,https://www.arima-onsen.com/pickup/59/996/,공식/관광 표면에서 金泉 포함 26종 욕장·岩盤浴 복합시설 확인,Nifty shows current 2026 review bodies in search/opened surface,official_and_review_surface_confirmed,ready_for_deep_facility_sampling,"시설형 데이터 가치 큼. 혼잡·쿠폰·주차·체류시간·암반욕 신호를 별도 태그.",https://www.taikounoyu.com/ ; https://onsen.nifty.com/arimaonsen-onsen/onsen003229/ ; https://www.arima-onsen.com/pickup/59/996/
facility,4,kinosaki-goshono-yu,城崎温泉 御所の湯,kinosaki,兵庫県,https://kinosaki-spa.gr.jp/about/spa/,https://kinosaki-spa.gr.jp/congestion/,,기노사키 7외탕 공식 페이지에 포함. 공통泉質/온도와 외탕패스 정보 확인,review count not checked; official congestion page exists,official_route_confirmed,needs_individual_review_pool_count,"개별 외탕 URL/지도 URL 분리가 필요. 현재 운영/혼잡 페이지는 매우 중요.",https://kinosaki-spa.gr.jp/about/spa/ ; https://kinosaki-spa.gr.jp/congestion/
facility,5,kinosaki-ichino-yu,城崎温泉 一の湯,kinosaki,兵庫県,https://kinosaki-spa.gr.jp/about/spa/,https://kinosaki-spa.gr.jp/congestion/,https://kinosaki-onsen.wixsite.com/kinosaki-onsen,기노사키 7외탕 공식 페이지에 포함. 가족風呂 이용중지 신호는 별도 운영공지 표면에서 확인,review count not checked; official congestion page exists,official_route_confirmed,needs_individual_review_pool_count,"가족탕 이용중지 같은 운영 신호가 서비스 가치 높음. 최신 공식성 재확인 필요.",https://kinosaki-spa.gr.jp/about/spa/ ; https://kinosaki-spa.gr.jp/congestion/ ; https://kinosaki-onsen.wixsite.com/kinosaki-onsen
facility,6,kinosaki-jizou-yu,城崎温泉 地蔵湯,kinosaki,兵庫県,https://kinosaki-spa.gr.jp/about/spa/,https://kinosaki-spa.gr.jp/congestion/,https://kinosaki-onsen.wixsite.com/kinosaki-onsen,기노사키 7외탕 공식 페이지에 포함. 가족風呂 이용중지 신호는 별도 운영공지 표면에서 확인,review count not checked; official congestion page exists,official_route_confirmed,needs_individual_review_pool_count,"일의탕과 함께 가족탕 혼선 가능성 확인 필요.",https://kinosaki-spa.gr.jp/about/spa/ ; https://kinosaki-spa.gr.jp/congestion/ ; https://kinosaki-onsen.wixsite.com/kinosaki-onsen
