kind,queue_rank,slug,name_ja,area_slug,prefecture,official_url,primary_review_or_ota_url,secondary_url,official_bath_or_product_fact,visible_review_pool_observation,verification_result,next_status,notes,source_urls
accommodation,211,hanamaki-osawa-onsen,大沢温泉 山水閣,hanamaki,岩手県,https://www.oosawaonsen.com/sansui/,https://travel.rakuten.co.jp/HOTEL/67442/review.html,https://www.oosawaonsen.com/sansui/spa/,"公式/Rakutenで山水閣専用の大浴場、半露天風呂、貸切家族風呂、自炊部を含む湯巡り、名物混浴露天「大沢の湯」を確認","Rakuten/JTB surfaces mention 5-6 bath touring, mixed open-air with women-only time, torotoro/slippery texture, shuttle access",official_and_high_volume_ota_bath_surface_confirmed,ready_for_deep_review_with_bath_area_split,"山水閣専用浴場、自炊部浴場、混浴大露天、女性時間、外来入浴可の豊沢の湯を分ける。湯治/宿泊体験が混ざりやすい",https://www.oosawaonsen.com/sansui/ ; https://www.oosawaonsen.com/sansui/spa/ ; https://travel.rakuten.co.jp/HOTEL/67442/review.html ; https://travel.rakuten.co.jp/HOTEL/67442/CUSTOM/GW67442100413115128.html ; https://www.kanko-hanamaki.ne.jp/spa/article.php?p=252
accommodation,212,hanamaki-yusen-shidate,志戸平温泉 游泉志だて,hanamaki,岩手県,https://shidate.jp/,https://travel.rakuten.co.jp/HOTEL/50244/review.html,https://travel.rakuten.co.jp/HOTEL/50244/50244.html,"公式で二種類の源泉かけ流し、全客室に渓流を望む源泉100%露天風呂を配置と確認","Rakuten surfaces mention room open-air and public bath satisfaction, good temperature in public bath, but also room open-air lukewarm negative signal",official_and_high_volume_ota_bath_surface_confirmed,ready_for_deep_review_with_temperature_check,"全室源泉100%客室露天型。客室露天のぬるさと大浴場の適温/眺望を分けて温度信号を追う",https://shidate.jp/ ; https://travel.rakuten.co.jp/HOTEL/50244/review.html ; https://travel.rakuten.co.jp/HOTEL/50244/50244.html
accommodation,213,tsunagi-shikitei,つなぎ温泉 四季亭,tsunagi,岩手県,https://www.shikitei.jp/jp/,https://travel.rakuten.co.jp/HOTEL/56830/review.html,https://www.shikitei.jp/jp/rooms/,"公式で露天風呂、大浴場、源泉掛け流し露天風呂付き特別室を確認。楽天でpH9.1のアルカリ性/硫黄泉、美肌の湯表記を確認","Rakuten surface shows 485 review marker and room open-air/public bath satisfaction, child-friendly bath amenities, cleaning and access notes",official_and_high_volume_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,"源泉掛け流し客室露天、大浴場、子連れ設備、盛岡アクセスを分ける。赤ちゃん/家族利用信号が温泉信号と混ざる",https://www.shikitei.jp/jp/ ; https://www.shikitei.jp/jp/rooms/ ; https://travel.rakuten.co.jp/HOTEL/56830/review.html ; https://travel.rakuten.co.jp/HOTEL/56830/56830.html
accommodation,214,dogo-kotononiwa,道後温泉 琴の庭,dogo,愛媛県,https://kotononiwa.jp/,https://www.ikyu.com/00002798/review/,https://www.jalan.net/yad339801/,"公式/Ikkyu/Jalanで全10室、全客室の露天/半露天で源泉掛け流しの道後温泉を確認","Ikkyu/Jalan surfaces mention wide room bath, garden open-air, direct source-flow, but also layout/useability and explanation speed complaints",official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,"全室客室源泉掛け流し型。客室露天/半露天、系列大浴場利用、動線/説明の分かりにくさを分ける",https://kotononiwa.jp/ ; https://www.ikyu.com/00002798/review/ ; https://www.ikyu.com/00002798/ ; https://www.jalan.net/yad339801/ ; https://travel.yahoo.co.jp/00002798/review/
accommodation,215,dogo-miyu,道後御湯,dogo,愛媛県,https://www.dogomiyu.jp/,https://www.ikyu.com/00002500/review/,https://rlx.jp/21972/review/,"公式で全客室に道後温泉引き湯の客室露天風呂、最上階の展望浴場と露天風呂を確認","Ikkyu/Relux surfaces mention room attached open-air is onsen, repeated use, sky lounge/view value; some public bath size expectation gap appears",official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,"現代湯治/全室客室温泉露天型。客室温泉、展望浴場、スカイラウンジ、バリアフリー対応、価格期待値を分ける",https://www.dogomiyu.jp/ ; https://www.ikyu.com/00002500/review/ ; https://www.ikyu.com/00002500/ ; https://rlx.jp/21972/review/
accommodation,216,dogo-oborozukiyo,別邸 朧月夜,dogo,愛媛県,https://www.oborozukiyo.jp/,https://www.ikyu.com/00001407/review/,https://travel.yahoo.co.jp/00001407/review/,"公式/Ikkyuで道後温泉の湯を部屋でも楽しむ全室露天風呂付き宿として確認","Ikkyu/Yahoo surfaces mention repeated room open-air use, smooth skin feeling, high elderly/family satisfaction; some garden/privacy/insect concern appears",official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_with_privacy_check,"全室露天風呂付き小規模高級宿。客室露天、離れ露天「道後御茶屋」、庭/目隠し/虫のネガティブを分ける",https://www.oborozukiyo.jp/ ; https://www.ikyu.com/00001407/review/ ; https://www.ikyu.com/00001407/ ; https://travel.yahoo.co.jp/00001407/review/
accommodation,217,dogo-yachiyo,道後温泉 八千代,dogo,愛媛県,https://www.e-yachiyo.co.jp/,https://travel.rakuten.co.jp/HOTEL/166206/review.html,https://www.e-yachiyo.co.jp/room,"公式で全客室に温泉露天風呂、道後温泉の湯をかけ流しで堪能できる客室を確認","Rakuten/KNT surfaces mention room open-air, soft water, room meals, Dogo Honkan/shopping street access and high hospitality",official_and_high_volume_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,"全室客室温泉露天と部屋食が強い。客室湯、道後本館アクセス、駐車場/価格、食事評価を分ける",https://www.e-yachiyo.co.jp/ ; https://www.e-yachiyo.co.jp/room ; https://travel.rakuten.co.jp/HOTEL/166206/review.html ; https://travel.rakuten.co.jp/HOTEL/166206/166206.html ; https://yado.knt.co.jp/st/S380031/
accommodation,218,myoko-akakura-kanko,赤倉観光ホテル,myoko,新潟県,https://www.akr-hotel.com/,https://travel.rakuten.co.jp/HOTEL/32250/review.html,https://www.akr-hotel.com/spa/,"公式で赤倉温泉の源泉掛け流し天然温泉、展望大浴場、露天風呂、サウナ、露天風呂付き温泉客室を確認","Rakuten/Jalan/Ikkyu/Yahoo surfaces mention source-flow, sulfur scent, hot water, highland panoramic view, clouds/sunrise and room onsen",official_and_high_volume_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,"標高1000m絶景大浴場と客室源泉掛け流し露天が両方強い。眺望依存、硫黄香、熱め、雲海/天候を分ける",https://www.akr-hotel.com/ ; https://www.akr-hotel.com/stay/ ; https://www.akr-hotel.com/stay/room_premium.html ; https://www.akr-hotel.com/spa/ ; https://travel.rakuten.co.jp/HOTEL/32250/review.html ; https://www.jalan.net/yad312850/kuchikomi/ ; https://www.ikyu.com/00000547/review/
accommodation,219,kinugawa-asaya,鬼怒川温泉 あさや,kinugawa,栃木県,https://www.asaya-hotel.co.jp/,https://travel.rakuten.co.jp/HOTEL/8643/review.html,https://www.asaya-hotel.co.jp/spa/openair.php,"公式/Rakutenで最上階の空中庭園露天風呂、大浴場、貸切温泉風呂、温泉を確認","Rakuten/Yukoyuko/blog surfaces repeatedly mention rooftop open-air view, large bright baths, cleanliness, buffet scale;貸切温泉風呂も人気",official_and_high_volume_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,"大型ホテル大浴場/空中庭園露天型。客室露天より屋上露天、大浴場、貸切風呂、混雑/ビュッフェ導線を中心に見る",https://www.asaya-hotel.co.jp/ ; https://www.asaya-hotel.co.jp/spa/openair.php ; https://travel.rakuten.co.jp/HOTEL/8643/review.html ; https://travel.rakuten.co.jp/HOTEL/8643/8643.html ; https://www.yukoyuko.net/0976/bath
accommodation,220,kinugawa-fudotaki,きぬ川不動瀧,kinugawa,栃木県,https://www.fudotaki.com/,https://www.jalan.net/yad335885/kuchikomi/,https://4travel.jp/dm_hotel-10035607,"公式/Jalanで全10室、専用露天風呂付き客室3室、眺望自慢の料理宿、温泉露天風呂付客室を確認","Jalan/4travel/blog surfaces mention hinoki room open-air, soft alkaline simple spring, small one-person size, food strength and service polarity",official_and_review_surface_confirmed,ready_for_deep_review_with_low_volume_negative_check,"小規模料理宿。客室露天3室、一般客室、大浴場/温泉有無、部屋風呂サイズ、接客ネガティブを深掘りする",https://www.fudotaki.com/ ; https://www.jalan.net/yad335885/kuchikomi/ ; https://www.jalan.net/yad335885/ ; https://4travel.jp/dm_hotel-10035607 ; https://hapitas.jp/tabihapi/47295/
