kind,queue_rank,slug,name_ja,area_slug,prefecture,official_url,primary_review_or_ota_url,secondary_url,official_bath_or_product_fact,visible_review_pool_observation,verification_result,next_status,notes,source_urls
accommodation,151,nozawa-sakaya,野沢温泉 旅館さかや,nozawa,長野県,https://www.ryokan-sakaya.co.jp/,https://travel.rakuten.co.jp/HOTEL/18419/review.html,https://www.jalan.net/yad321200/,公式/Rakutenで自家源泉「鷹の湯」、敷地内から自然湧出、掛け流し、天然硫黄泉、加温加水なし表面を確認,"Rakuten/Jalan surfaces mention excellent water, traditional bath, hot sulfur Nozawa source, food/service reviews mixed with bath value",official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,野沢の自家源泉宿。外湯ではなく宿内自家源泉の価値、熱さ、硫黄、加水なし主張を分離,https://www.ryokan-sakaya.co.jp/ ; https://travel.rakuten.co.jp/HOTEL/18419/review.html ; https://travel.rakuten.co.jp/HOTEL/18419/18419.html ; https://www.jalan.net/yad321200/
accommodation,152,shirahonet-onsen-awano-yu,白骨温泉 泡の湯,shirahonet,長野県,https://www.awanoyu-ryokan.com/,https://travel.rakuten.co.jp/HOTEL/51731/review.html,https://www.jalan.net/yad309193/kuchikomi/,公式で源泉100%かけ流し、37度程度のぬる湯大露天風呂、乳白色の混浴大野天風呂、内湯あつ湯/ぬる湯を確認,"Rakuten/Jalan/Tripadvisor surfaces strongly mention huge mixed milky open-air, lukewarm long-bath style, women-only/yuami expectation and winter cold gap",official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,混浴大露天とぬる湯長湯が主価値。熱い温泉期待とのズレ、女性の入りやすさ、日帰り/宿泊を分ける,https://www.awanoyu-ryokan.com/ ; https://travel.rakuten.co.jp/HOTEL/51731/review.html ; https://www.jalan.net/yad309193/kuchikomi/ ; https://www.tripadvisor.jp/Hotel_Review-g303153-d1080075-Reviews-Awanoyu-Matsumoto_Nagano_Prefecture_Koshinetsu_Chubu.html
accommodation,153,shirahonet-sasaya,白骨温泉 湯元齋藤旅館,shirahonet,長野県,https://www.shirahone.net/,https://travel.rakuten.co.jp/HOTEL/69267/review.html,https://www.jalan.net/yad333062/kuchikomi/,公式で白骨温泉湯元、源泉かけ流し、介山荘露天風呂、昭和館大浴場/露天風呂、貸切露天風呂を確認,"Rakuten/Jalan surfaces mention white/milky hot spring, large inn comfort, multiple bath areas, private open-air use and mountain atmosphere",official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,白骨の高級大型湯元。大浴場/露天/貸切露天/客室タイプを分離。泡の湯ほど混浴象徴ではない,https://www.shirahone.net/ ; https://travel.rakuten.co.jp/HOTEL/69267/review.html ; https://travel.rakuten.co.jp/HOTEL/69267/69267.html ; https://www.jalan.net/yad333062/kuchikomi/
accommodation,154,shibu-kanaguya,渋温泉 歴史の宿 金具屋,yudanaka-shibu,長野県,https://www.kanaguya.com/,https://travel.rakuten.co.jp/HOTEL/32030/review.html,https://www.jalan.net/yad347225/kuchikomi/,公式で国登録有形文化財宿、4つの自家専用源泉、8つの浴場、源泉かけ流し、外湯巡り対象を確認,"Rakuten/Jalan surfaces mention historic building, many in-house baths, hot source water, outer-bath access, but building age/stairs and room comfort expectation gaps",official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,歴史建築の人気が温泉評価と混ざる。宿内8浴場/外湯/熱さ/階段・古さを分ける,https://www.kanaguya.com/ ; https://travel.rakuten.co.jp/HOTEL/32030/review.html ; https://www.jalan.net/yad347225/kuchikomi/ ; https://www.shibuonsen.net/kanaguya/
accommodation,155,shibu-kokuya,渋温泉 古久屋,yudanaka-shibu,長野県,https://www.ichizaemon.com/,https://travel.rakuten.co.jp/HOTEL/2778/review.html,https://www.jalan.net/yad312258/kuchikomi/,公式で創業400年級、館内6源泉・9つの湯めぐり、源泉かけ流し、客室露天/内湯付客室を確認,"Rakuten/Jalan surfaces mention many private-like in-house baths, room bath satisfaction, hot water, foreign guests/outer-bath culture, stairs/maze-like building",official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,6源泉9湯が強い。客室風呂・貸切的利用・外湯巡り・館内迷路感/階段を分離,https://www.ichizaemon.com/ ; https://travel.rakuten.co.jp/HOTEL/2778/review.html ; https://www.jalan.net/yad312258/kuchikomi/
accommodation,156,shibu-sakaeya,渋温泉 春蘭の宿さかえや,yudanaka-shibu,長野県,https://e-sakaeya.jp/,https://travel.rakuten.co.jp/HOTEL/31991/review.html,https://www.jalan.net/yad338207/kuchikomi/,公式で渋温泉宿、温泉露天風呂付客室、貸切サウナ/水風呂、外湯巡り導線を確認,"Rakuten/Jalan surfaces mention high service, room open-air bath, renovated rooms, access to Shibu outer baths; bath volume is smaller than large hot-spring inns",official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,客室露天と渋外湯アクセスを評価軸に。接客高評価に温泉信号が埋もれやすい,https://e-sakaeya.jp/ ; https://travel.rakuten.co.jp/HOTEL/31991/review.html ; https://www.jalan.net/yad338207/kuchikomi/
accommodation,157,yudanaka-aburaya-tousen,湯田中温泉 あぶらや燈千,yudanaka-shibu,長野県,https://www.aburaya-tousen.co.jp/,https://travel.rakuten.co.jp/HOTEL/7743/review.html,https://www.jalan.net/yad326890/kuchikomi/,公式で露天風呂付客室、展望露天風呂、貸切露天風呂、サウナ/ルーフトップバー等を確認,"Rakuten/Jalan/Yahoo surfaces mention room open-air bath, large public/open-air bath, premium modern stay, rooftop/suna value; source-character mentions are less central",official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,現代型温泉宿。客室露天/展望露天/貸切露天/サウナを分け、泉質より体験価値寄りに確認,https://www.aburaya-tousen.co.jp/ ; https://travel.rakuten.co.jp/HOTEL/7743/review.html ; https://www.jalan.net/yad326890/kuchikomi/ ; https://travel.yahoo.co.jp/00030445/review/
accommodation,158,yudanaka-tsubakino,湯田中温泉 ホテル椿野,yudanaka-shibu,長野県,https://www.tsubakino.com/,https://travel.rakuten.co.jp/HOTEL/29748/review.html,https://www.jalan.net/yad348616/kuchikomi/,公式で天然温泉展望露天風呂、貸切露天風呂、温泉露天風呂付客室を確認,"Rakuten/Jalan surfaces mention rooftop/view open-air bath, private bath, room open-air, calm small-hotel service; snow monkey/foreign guest travel context appears",official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,展望露天と客室露天が中心。湯田中駅近/外国人観光動線も確認,https://www.tsubakino.com/ ; https://travel.rakuten.co.jp/HOTEL/29748/review.html ; https://www.jalan.net/yad348616/kuchikomi/
accommodation,159,misasa-izanro-iwasaki,三朝温泉 依山楼岩崎,misasa,鳥取県,https://izanro.co.jp/,https://travel.rakuten.co.jp/HOTEL/5847/review.html,https://www.jalan.net/yad322113/kuchikomi/,公式で三朝ラジウム温泉、回遊式大庭園風呂「山の湯」「右の湯」、飲泉/蒸気吸入、源泉かけ流し表面を確認,"Rakuten/Jalan surfaces mention large bath circuit, radium/health spring framing, many baths, river/old building impressions and some room-age gaps",official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,三朝ラジウムの代表大型宿。回遊式大浴場/飲泉/吸入/ラジウム期待を分ける,https://izanro.co.jp/ ; https://travel.rakuten.co.jp/HOTEL/5847/review.html ; https://www.jalan.net/yad322113/kuchikomi/
accommodation,160,misasa-mansuirou,三朝温泉 万翆楼,misasa,鳥取県,https://www.mansuirou.co.jp/,https://travel.rakuten.co.jp/HOTEL/38972/review.html,https://www.jalan.net/yad322084/kuchikomi/,公式で三朝温泉、源泉かけ流し内風呂付特別室、離れ風客室、露天風呂/大浴場表面を確認,"Rakuten/Jalan surfaces mention room bath/open-air bath satisfaction, radium onsen, quiet luxury, but visible review volume is smaller than Izanro",official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,三朝の高級客室風呂候補。ラジウム大浴場と客室内風呂/露天の温泉有無を分離,https://www.mansuirou.co.jp/ ; https://travel.rakuten.co.jp/HOTEL/38972/review.html ; https://www.jalan.net/yad322084/kuchikomi/
